id,title,clean_title,category,year,author,abstract_snippet,cluster
489,PERANCANGAN UI/UX DAN FRONT END SISTEM INFORMASI PELAYANAN PADA PRAKTIK BIDAN WINDA BERBASIS WEBSITE MENGGUNAKAN METODE USER CENTERED DESIGN (UCD),perancangan ui ux dan front end sistem informasi pelayanan pada praktik bidan winda berbasis website menggunakan metode user centered design ucd,Teknik Informatika,2024,Radha Candra Purnamasy,"Tempat Praktik Bidan Winda merupakan suatu jasa praktik kesehatan yang dibutuhkan masyarakat untuk memberikan layanan kesehatan yang berkualitas, khususnya dalam bidang kebidanan dan kesehatan ibu dan anak. Tujuan penelitian ini adalah merancang UI/UX dan front end sistem informasi pelayanan p...",0
531,PERBANDINGAN METODE DOUBLE EXPONENTIAL SMOOTHING BROWN DAN HOLT DALAM MEMPREDIKSI JUMLAH SISWA (STUDI KASUS LP MA’ARIF NU WAWASAN),perbandingan metode double exponential smoothing brown dan holt dalam memprediksi jumlah siswa studi kasus lp ma arif nu wawasan,Teknik Informatika,2022,Dwiki Agus Saputra,"Lembaga Pendidikan Ma’arif NU Wawasan adalah salah satu lembaga pendidikan swasta di Kecamatan Tanjung Sari yang terdiri dari MI dan MTs. Jumlah siswa yang tidak sebanding dengan jumlah sarana prasarana yang ada, hal tersebut tentu menjadi masalah bagi pihak madrasah dalam membuat perencanaan dan ...",0
550,PERBANDINGAN METODE SAW DAN TOPSIS PADA SISTEM PENDUKUNG KEPUTUSAN PENGANGKATAN KARYAWAN TETAP (STUDI KASUS PT. SINAR PEMATANG MULIA II),perbandingan metode saw dan topsis pada sistem pendukung keputusan pengangkatan karyawan tetap studi kasus pt sinar pematang mulia ii,Teknik Informatika,2023,Rasyidah Herawati,Tenaga kerja merupakan suatu aspek yang sangat signifikan dalam aktivitas sebuah institusi. PT. Sinar Pematang Mulia II merupakan sebuah perusahaan yang aktif dalam sektor produksi tapioka. Dalam upaya memperkuat kualitas sumber daya manusia pada PT. Sinar Pematang Mulia II memberi sebuah penghargaa...,0
592,Rancang Bangun Aplikasi Absensi Pegawai Negeri Sipil Berbasis Mobile Dengan Metode Personal Extreme Programming (Studi Kasus: Rumah Sakit Umum Daerah Kaur),rancang bangun aplikasi absensi pegawai negeri sipil berbasis mobile dengan metode personal extreme programming studi kasus rumah sakit umum daerah kaur,Teknik Informatika,2025,Aulia Thomi Fikriansyah,"Pendataan data absensi di RSUD Kaur (Rumah Sakit Umum Daerah Kaur) masih dilakukan secara konvensional yaitu melakukan penandatanganan pada lembar absensi yang disiapkan setiap pagi dan sore, dampak dari hal ini adalah proses rekapitulasi kehadiran pegawai menjadi tidak efisien, memakan waktu lebih...",0
598,RANCANG BANGUN APLIKASI LAUNDRY SEPATU BERBASIS ANDROID DENGAN MENGGUNAKAN METODE PROTOTYPE (STUDI KASUS: SOC.CLEAN LAMPUNG),rancang bangun aplikasi laundry sepatu berbasis android dengan menggunakan metode prototype studi kasus soc clean lampung,Teknik Informatika,2023,Ayu Feblira Gersy,"Sepatu adalah salah satu fashion pelengkap masyarakat yang fashionable dengan jenis dan motif yang beraneka ragam. Perawatan dan pembersihan sepatu dilakukan untuk menjaga kualitas serta keindahannya, namun banyak pihak tidak punya keahlian untuk membersihkannya secara terperinci karena setiap jenis...",0
599,RANCANG BANGUN APLIKASI MANAJEMEN INVENTARIS PRODUK BERBASIS ANDROID DENGAN MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT PADA TOKO AMORFI CAKE,rancang bangun aplikasi manajemen inventaris produk berbasis android dengan menggunakan metode rapid application development pada toko amorfi cake,Teknik Informatika,2025,Hafiza Eka Ramadhini,Toko Amorfi Cake menghadapi kendala dalam pencatatan bahan baku dan pemesanan yang masih dilakukan secara manual. Penelitian ini bertujuan untuk mengembangkan aplikasi manajemen inventaris berbasis Android untuk mendukung efisiensi operasional toko. Metode pengembangan yang digunakan adalah Rapid Ap...,0
603,RANCANG BANGUN APLIKASI PENCARIAN LOKASI TAMBAL BAN TERDEKAT BERBASIS WEB MOBILE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: MAHASISWA ITERA),rancang bangun aplikasi pencarian lokasi tambal ban terdekat berbasis web mobile menggunakan metode rapid application development studi kasus mahasiswa itera,Teknik Informatika,2025,Muhammad Ariq Rafi,"Kebocoran ban pada kendaraan bermotor roda dua merupakan permasalahan yang kerap mengganggu kelancaran aktivitas sehari-hari, terutama bagi pengguna yang sedang dalam perjalanan. Hal ini juga menjadi keluhan di kalangan mahasiswa ITERA yang mayoritas berasal dari luar daerah dan belum sepenuhnya men...",0
606,RANCANG BANGUN APLIKASI PETA DAN INFORMASI KEBUN RAYA ITERA BERBASIS ANDROID MENGGUNAKAN MODEL SPIRAL (STUDI KASUS : KEBUN RAYA ITERA),rancang bangun aplikasi peta dan informasi kebun raya itera berbasis android menggunakan model spiral studi kasus kebun raya itera,Teknik Informatika,2024,ACHMAD FERDI APRIANSYAH NUR,ABSTRAK Rancang Bangun Aplikasi Peta Dan Informasi Kebun Raya ITERA Berbasis Android Menggunakan Model Spiral (Studi Kasus : Kebun Raya ITERA) Achmad Ferdi Apriansyah Nur Peta adalah hal yang sangat penting dalam kehidupan manusia. Contohnya adalah ketika kita berkunjung ke tempat yang baru p...,0
607,RANCANG BANGUN APLIKASI SISTEM E-TICKETING PELAYANAN DAN PENGADUAN BERBASIS WEBSITE DENGAN MENGGUNAKAN METODE EXTREME PROGRAMMING (STUDI KASUS: DISKOMINFO LAMPUNG UTARA),rancang bangun aplikasi sistem e ticketing pelayanan dan pengaduan berbasis website dengan menggunakan metode extreme programming studi kasus diskominfo lampung utara,Teknik Informatika,2023,Agusto Hawlai Rajagukguk,Pelayanan dan pengaduan merupakan suatu hal yang penting dilakukan oleh suatu instansi/organisasi. Salah satu instansi yang menerapkan sistem pelayanan dan pengaduan yaitu Dinas Komunikasi dan Informatika (Diskominfo) Kabupaten Lampung Utara. Proses sistem pelayanan dan pengaduan Teknologi Informasi...,0
625,RANCANG BANGUN SISTEM INFORMASI MANAJEMEN PENGENDALIAN MENARA TELEKOMUNIKASI (STUDI KASUS: DISKOMINFO LAMPUNG UTARA),rancang bangun sistem informasi manajemen pengendalian menara telekomunikasi studi kasus diskominfo lampung utara,Teknik Informatika,2024,KHOIRUN NISA SAMROTUL ZANNAH,Pengendalian manajemen menara dalam hal pengajuan permohonan rekomendasi menara masih dilakukan dengan cara konvensional yaitu pergi ke diskominfo lampung utara dengan membawa persyaratan yang diantarkan oleh Camat/ Kepala Desa wilayah tempat dibangunnya menara setelah sebelumnya perusahaan (p...,0
626,RANCANG BANGUN SISTEM INFORMASI PEMBUKUAN KOPERASI DENGAN METODE EXTREME PROGRAMMING (XP) (STUDI KASUS: KOPERASI ARGO MULYO LESTARI),rancang bangun sistem informasi pembukuan koperasi dengan metode extreme programming xp studi kasus koperasi argo mulyo lestari,Teknik Informatika,2023,Apri Kurniawansyah,Koperasi Argo Mulyo Lestari merupakan koperasi yang bergerak pada bidang koperasi produsen yang mengelolah bibit-bitit tanaman. Proses pendataan yang dilakukan oleh koperasi Argo mulyo lestari masih dilakukan pada media tulis dan juga media excel untuk membantu dalam proses pengolahan datanya. ...,0
627,Rancang Bangun Sistem Informasi Arsip Surat Berbasis Website Dengan Metode Modified Waterfall (Studi Kasus: KPU Kota Bukittinggi),rancang bangun sistem informasi arsip surat berbasis website dengan metode modified waterfall studi kasus kpu kota bukittinggi,Teknik Informatika,2026,FAUZAN,"Pengelolaan arsip surat di KPU Kota Bukittinggi menghadapi kendala efisiensi karena sistem yang berjalan masih bersifat hybrid dan belum terintegrasi. Proses manual seperti pencatatan buku agenda, penyimpanan binder fisik, serta penggunaan WhatsApp dan Google Spreadsheet secara terpisah, menyebabkan...",0
629,RANCANG BANGUN SISTEM INFORMASI BASIS DATA OBJEK LANGIT BERBASIS WEBSITE DENGAN METODE SPIRAL (STUDI KASUS: PUSAT OBSERVATORIUM ASTRONOMI ITERA LAMPUNG),rancang bangun sistem informasi basis data objek langit berbasis website dengan metode spiral studi kasus pusat observatorium astronomi itera lampung,Teknik Informatika,2023,Akmal Fauzan Suranta,Saat ini penyimpanan data banyak dilakukan secara online dan digital karena mudah untuk diakses yang tidak memandang tempat dan waktu serta dapat diakses dari perangkat komputer manapun yang sudah terhubung oleh jaringan internet. Salah satu nya yang terjadi pada Pusat Observatorium Astronomi ...,0
631,Rancang Bangun Sistem Informasi Booking Dan Inventaris Penginapan Dan Indekos Menggunakan Metode Modified Waterfall (Studi Kasus: ITR Homestay Dan Belwis Kos),rancang bangun sistem informasi booking dan inventaris penginapan dan indekos menggunakan metode modified waterfall studi kasus itr homestay dan belwis kos,Teknik Informatika,2026,Melinda Br Situmorang,"Perkembangan teknologi informasi mendorong sektor akomodasi mengadopsi sistem digital untuk efisiensi layanan. ITR Homestay dan Belwis Kos masih menggunakan pencatatan manual untuk inventaris, status kamar, reservasi, dan pelaporan kerusakan, menyebabkan ketidakakuratan data serta keterlambatan. Pen...",0
633,Rancang Bangun Sistem Informasi Desa Berbasis Web Menggunakan Metode Personal Extreme Programming (PXP) (Studi Kasus: Desa Way Huwi Kecamatan Jati Agung Kabupaten Lampung Selatan),rancang bangun sistem informasi desa berbasis web menggunakan metode personal extreme programming pxp studi kasus desa way huwi kecamatan jati agung kabupaten lampung selatan,Teknik Informatika,2022,Romantika Banjarnahor,"Sistem pelayanan di Desa Way Huwi masih manual dimana penduduk yang hendak mengajukan surat-surat layanan dan pengaduan harus mendatangi Balai Desa Way Huwi. Selain pelayanan, pengarsipan surat, manajemen inventori barang dan pengelolaan data penduduk masih dilakukan manual dengan mencatat didalam b...",0
634,RANCANG BANGUN SISTEM INFORMASI DESA MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMING (PXP) (Studi Kasus: Desa Pardomuan I Kabupaten Samosir),rancang bangun sistem informasi desa menggunakan metode personal extreme programing pxp studi kasus desa pardomuan i kabupaten samosir,Teknik Informatika,2025,Hizkia Herbin Jeremia Naibaho,"Desa Pardomuan I yang terletak di Kabupaten Samosir masih menggunakan sistem manual dalam pelayanan administrasi desa, seperti pengajuan surat, pencatatan data penduduk, dan pengarsipan dokumen. Sistem manual ini dinilai kurang efisien dan berisiko menyebabkan kerusakan atau kehilangan data. Untuk m...",0
637,RANCANG BANGUN SISTEM INFORMASI INVENTORY GUDANG PADA PT VARIA MEDICA MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT,rancang bangun sistem informasi inventory gudang pada pt varia medica menggunakan metode rapid application development,Teknik Informatika,2023,Delta Dewi Fortuna,PT Varia Medica merupakan sebuah perusahaan yang bergerak di bidang kesehatan. PT Varia Medica memiliki kegiatan inventory reagen dan bahan habis pakai. Pengelolaan inventory barang sangatlah penting untuk meningkatkan operasional perusahaan. Saat ini sistem inventory yang berjalan pada PT Varia Med...,0
638,RANCANG BANGUN SISTEM INFORMASI JASA STUDIO MUSIK DENGAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS : STUDIO MUSIK ITERA),rancang bangun sistem informasi jasa studio musik dengan metode rapid application development studi kasus studio musik itera,Teknik Informatika,2025,Regen Raja Putra Simatupang,"Studio musik ITERA merupakan fasilitas bagi civitas akademika untuk berkarya di bidang musik. Namun, sistem peminjaman studio yang masih dilakukan secara manual menyebabkan proses yang kurang efisien, memakan waktu lama, serta berisiko terhadap kehilangan atau ketidakteraturan data. Selain itu, prod...",0
639,Rancang Bangun Sistem Informasi Keluarga Berisiko Stunting Menggunakan Metode Modified Waterfall Berbasis Web (Studi Kasus : Balai Penyuluh Keluarga Berencana),rancang bangun sistem informasi keluarga berisiko stunting menggunakan metode modified waterfall berbasis web studi kasus balai penyuluh keluarga berencana,Teknik Informatika,2023,Angela Merici Larasati Ratna Devi,"Sebagai upaya penurunan kasus stunting, Balai Penyuluh KB Gunung Sugih dibantu oleh kader-kader Tim Pendamping Keluarga (TPK) bersama melakukan pendataan dan pengecekan keluarga beresiko stunting serta memberikan penyuluhan kepada keluarga beresiko stunting maupun keluarga stunting. Proses pendataan...",0
640,RANCANG BANGUN SISTEM INFORMASI KENDARAAN BERMOTOR CURIAN BERBASIS WEBSITE DENGAN MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (RAD),rancang bangun sistem informasi kendaraan bermotor curian berbasis website dengan menggunakan metode rapid application development rad,Teknik Informatika,2023,Virdannisa Selqy Satphira,"Melihat permasalahan terkait informasi mengenai kendaraan bermotor curian di lingkungan masyarakat, yaitu belum adanya sistem yang memfasilitasi masyarakat untuk memperoleh informasi legalitas dan status laporan kendaraan bermotor secara cepat dan akurat. Selain itu, diharapkan adanya sistem informa...",0
641,Rancang Bangun Sistem Informasi Laporan Kebakaran Hutan Dan Lahan Menggunakan Metode Rapid Application Development (Studi Kasus : BPBD Sumatera Selatan),rancang bangun sistem informasi laporan kebakaran hutan dan lahan menggunakan metode rapid application development studi kasus bpbd sumatera selatan,Teknik Informatika,2022,Muhammad Ikhbal,"Badan Penanggulan Bencana Daerah (BPBD) merupakan badan yang menanggulangi bencana yang terjadi di daerah dengan skala yang lebih kecil. Dalam mengatasi kasus kebakaran hutan dan lahan, BPBD Sumatera Selatan saat ini masih menggunakan metode konvensional seperti pengiriman foto kejadian, penug...",0
642,RANCANG BANGUN SISTEM INFORMASI LAYANAN LAUNDRY BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: QXPRESS LAUNDRY),rancang bangun sistem informasi layanan laundry berbasis website menggunakan metode rapid application development studi kasus qxpress laundry,Teknik Informatika,2026,M. SHAHIH INDRA SAKTI,"Digitalisasi layanan menjadi kebutuhan penting bagi usaha laundry untuk memperlancar alur kerja dan mengurangi risiko kesalahan operasional. Proses manual seperti pencatatan pesanan, rekap keuangan, dan penyampaian status laundry sering menimbulkan kendala berupa kesalahan input, kehilangan data, se...",0
643,RANCANG BANGUN SISTEM INFORMASI LAYANAN PENGADUAN PELANGGARAN TATA RUANG KOTA BANDAR LAMPUNG MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING,rancang bangun sistem informasi layanan pengaduan pelanggaran tata ruang kota bandar lampung menggunakan metode personal extreme programming,Teknik Informatika,2024,Dhia Fahmi Ghufron,Dinas Perumahan dan Permukiman Provinsi Bandar Lampung bertugas menyelenggarakan urusan pemerintahan di bidang perumahan dan kawasan permukiman. Permasalahan yang dihadapi dalam pengaduan pelanggaran tata ruang adalah data yang mudah hilang dan biaya yang harus dikeluarkan masyarakat untuk melap...,0
644,RANCANG BANGUN SISTEM INFORMASI LOGISTIK BERBASIS WEB DENGAN METODE PXP (STUDI KASUS: PT. OKEBOS BANGUN INDONESIA),rancang bangun sistem informasi logistik berbasis web dengan metode pxp studi kasus pt okebos bangun indonesia,Teknik Informatika,2023,Ihtiandiko Wicaksono,"PT. Okebos Bangun Indonesia merupakan salah satu perusahaan yang bergerak dalam bidang layanan jasa dan transportasi. Dalam pengelolaan pendataan pengiriman barang masih menggunakan sistem manual seperti pencatatan data pengirim, penerima, dan penentuan ongkos kirim yang dilakukan oleh admin. Kem...",0
648,RANCANG BANGUN SISTEM INFORMASI MANAJEMEN KEHADIRAN DENGAN FEATURE DRIVEN DEVELOPMENT (STUDI KASUS: RUMAH SAKIT ISLAM ASY SYIFA),rancang bangun sistem informasi manajemen kehadiran dengan feature driven development studi kasus rumah sakit islam asy syifa,Teknik Informatika,2024,MUHAMMAD IBNU PRAYOGI,Pengelolaan manajemen sumber daya manusia yang baik akan menciptakan lingkungan kerja yang produktif bagi suatu perusahaan. Rumah Sakit Islam Asy-Syfa merupakan rumah sakit swasta yang memiliki jumlah karyawan sebanyak 240 orang. Banyaknya jumlah karyawan ini tentunya harus diimbangi dengan pengel...,0
649,Rancang Bangun Sistem Informasi Manajemen Pengelolaan Kegiatan Dengan Metode Personal Extreme Programming (Studi Kasus: Radar Lampung),rancang bangun sistem informasi manajemen pengelolaan kegiatan dengan metode personal extreme programming studi kasus radar lampung,Teknik Informatika,2024,Sherin Mediana Putri,"Radar Lampung Group merupakan salah satu perusahaan media informasi terbesar di Provinsi Lampung. Radar Lampung Group memiliki tiga redaksi yang diantaranya, Radar Lampung TV, Radar Lampung Cetak, dan Radar Lampung Online. Namun, di dalam pelaksanaan manajemen kegiatannya masih menggunakan cara ...",0
650,RANCANG BANGUN SISTEM INFORMASI MANAJEMEN PERPUSTAKAAN BERBASIS WEBSITE DENGAN QR-CODE MENGGUNAKAN METODE WATERFALL (STUDI KASUS : SMA NEGERI 1 BANDAR),rancang bangun sistem informasi manajemen perpustakaan berbasis website dengan qr code menggunakan metode waterfall studi kasus sma negeri 1 bandar,Teknik Informatika,2023,Stephanie Helen Parida Napitupulu,"Perpustakaan SMA Negeri 1 Bandar memiliki fasilitas yang memadai dalam menunjang kegiatan belajar mengajar. Saat ini perpustakaan SMA Negeri 1 Bandar sudah melakukan segala kegiatan tugasnya dengan baik, namun disekolah ini masih masih belum memanfaatkan dari perkembangan teknologi informasi yang se...",0
655,RANCANG BANGUN SISTEM INFORMASI PANTI ASUHAN BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: UPTD PSAA HARAPAN BANGSA),rancang bangun sistem informasi panti asuhan berbasis website menggunakan metode rapid application development studi kasus uptd psaa harapan bangsa,Teknik Informatika,2025,FADILLAH RIZKY JUNGJUNAN,"Sistem informasi adalah kumpulan elemen yang saling terintegrasi untuk mengumpulkan, menyimpan, mengelola, dan mendistribusikan informasi yang bertujuan mendukung proses pengambilan keputusan dan operasi organisasi. Lembaga yang memerlukan sistem informasi ialah UPTD PSAA Harapan Bangsa yang masih m...",0
656,RANCANG BANGUN SISTEM INFORMASI PARIWISATA BERBASIS WEBSITE MENGGUNAKAN METODE EXTREME PROGRAMMING (STUDI KASUS: DISPORAPAR KABUPATEN PRINGSEWU),rancang bangun sistem informasi pariwisata berbasis website menggunakan metode extreme programming studi kasus disporapar kabupaten pringsewu,Teknik Informatika,2023,Oktaviani Oktaviani,Sektor pariwisata dan kebudayaan merupakan salah satu sektor yang sangat potensial dan perlu perhatian dari pemerintah daerah untuk keberlangsungan pembangunan suatu daerah. Permasalahan yang ada pada penelitian ini adalah belum efektinya penyebaran informasi tentang pariwisata yang ada di Kabupaten...,0
658,RANCANG BANGUN SISTEM INFORMASI PEMBAYARAN SPP BERBASIS WEBSITE MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS : SMA NEGERI 1 LUMBAN JULU),rancang bangun sistem informasi pembayaran spp berbasis website menggunakan metode modified waterfall studi kasus sma negeri 1 lumban julu,Teknik Informatika,2025,Uni Andriani Sitohang,"Perkembangan teknologi informasi mendorong instansi pendidikan untuk mengoptimalkan proses administrasi secara digital, termasuk pembayaran Sumbangan Pembinaan Pendidikan (SPP) di SMA Negeri 1 Lumban Julu yang masih dilakukan secara manual sehingga menimbulkan permasalahan seperti antrean pembayara...",0
659,RANCANG BANGUN SISTEM INFORMASI PEMESANAN TIKET BUS BERBASIS WEB MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: PT. ALMIRA PUTRI HARUM),rancang bangun sistem informasi pemesanan tiket bus berbasis web menggunakan metode personal extreme programming studi kasus pt almira putri harum,Teknik Informatika,2025,MUHAMMAD DAFFA FAHREZA,"Sistem pemesanan tiket bus yang masih manual pada PT. Almira Putri Harum menimbulkan berbagai permasalahan operasional, seperti kesalahan pencatatan transaksi, double booking kursi, dan tidak efisienan dalam pengelolaan data penjualan. Penelitian ini bertujuan untuk mengembangkan sistem informasi pe...",0
660,RANCANG BANGUN SISTEM INFORMASI PEMINJAMAN ALAT MUSIK BERBASIS WEB MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: STUDIO MUSIK ITERA),rancang bangun sistem informasi peminjaman alat musik berbasis web menggunakan metode personal extreme programming studi kasus studio musik itera,Teknik Informatika,2026,Eben Haezer Perangin Angin,"Studio Musik ITERA menghadapi kendala karena proses peminjaman alat musik masih manual, menyebabkan data tercecer, keterlambatan pengembalian, dan kurangnya transparansi. Penelitian ini bertujuan mengatasi masalah tersebut dengan merancang, mengimplementasikan, dan menguji sistem informasi peminjama...",0
662,RANCANG BANGUN SISTEM INFORMASI PENDATAAN DISABILITAS MENGGUNAKAN METODE MODIFIED WATERFALL UNTUK HIMPUNAN WANITA DISABILITAS INDONESIA LAMPUNG,rancang bangun sistem informasi pendataan disabilitas menggunakan metode modified waterfall untuk himpunan wanita disabilitas indonesia lampung,Teknik Informatika,2025,WURI WILATININGSIH,"Himpunan Wanita Disabilitas Indonesia (HWDI) Lampung masih mengelola data secara manual dengan menggunakan buku besar yang menyebabkan kesulitan dalam manajemen data. Proses konvensional ini memiliki beberapa kelemahan, termasuk kesulitan dalam mengorganisir data dan menilai kebutuhan. Oleh karena i...",0
664,Rancang Bangun Sistem Informasi Pengarsipan Situs Bersejarah Kota Bandar Lampung Dengan Metode Personal Extreme Programming (PXP) (Studi Kasus: Dinas Kebudayaan Kota Bandar Lampung),rancang bangun sistem informasi pengarsipan situs bersejarah kota bandar lampung dengan metode personal extreme programming pxp studi kasus dinas kebudayaan kota bandar lampung,Teknik Informatika,2024,Gilang Rizky Ramadhan,"Penelitian ini merancang Sistem Informasi Pengarsipan Situs Bersejarah Kota Bandar Lampung dengan Metode Personal Extreme Programming (PXP). Dinas Kebudayaan Kota Bandar Lampung saat ini masih mengelola dokumen arsip situs bersejarah secara manual, menyebabkan keterbatasan dalam penyebaran informasi...",0
665,RANCANG BANGUN SISTEM INFORMASI PENGGAJIAN KARYAWAN BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: PT MITRA ENGGAL MANDIRI),rancang bangun sistem informasi penggajian karyawan berbasis website menggunakan metode rapid application development studi kasus pt mitra enggal mandiri,Teknik Informatika,2024,SYAFIRA ALIFFINDA KOMALA,"Penggajian karyawan merupakan kegiatan rutin untuk memberikan gaji kepada karyawan pada setiap bulannya. Di PT. Mitra Enggal Mandiri proses penggajian masih membutuhkan waktu yang relatif lama, yakni sekitar satu minggu. Hal ini dikarenakan data kehadiran dan data pinjaman sering terselip menyebabka...",0
667,RANCANG BANGUN SISTEM INFORMASI PENJUALAN ONLINE TAPIS LAMPUNG BERBASIS WEB MENGGUNAKAN METODE SCRUM (Studi Kasus : UMKM Thasya Ethnic),rancang bangun sistem informasi penjualan online tapis lampung berbasis web menggunakan metode scrum studi kasus umkm thasya ethnic,Teknik Informatika,2026,Ghaza Muhammad Al Ghifari,"Perkembangan teknologi informasi mendorong UMKM untuk mengadopsi sistem digital guna meningkatkan efisiensi dan daya saing usaha. UMKM Thasya Ethnic di Provinsi Lampung yang bergerak dalam produksi dan penjualan kain tapis masih menghadapi kendala berupa pencatatan transaksi dan stok secara manual, ...",0
668,RANCANG BANGUN SISTEM INFORMASI PENJUALAN PRODUK DAN PELAYANAN JASA MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: CV JENAR MAHESA PUTIH),rancang bangun sistem informasi penjualan produk dan pelayanan jasa menggunakan metode personal extreme programming studi kasus cv jenar mahesa putih,Teknik Informatika,2024,Hafizh Londata,"CV. Jenar Mahesa putih merupakan salah satu perusahaan yang bergerak pada bidang penjualan produk elektronik dan pelayanan jasa service. Dalam pengelolaan pemasaran yang digunakan masih menggunakan sistem manual seperti penggunaan brosur, majalah, dan katalog untuk memasarkan produk. Pada layanan se...",0
670,RANCANG BANGUN SISTEM INFORMASI PENYEWAAN ALAT BERAT BERBASIS WEB MENGGUNAKAN METODE AGILE (STUDI KASUS : PT. TRAS RENTAL UTAMA EKAMULYA),rancang bangun sistem informasi penyewaan alat berat berbasis web menggunakan metode agile studi kasus pt tras rental utama ekamulya,Teknik Informatika,2025,Mahdia Nisrina Maharani. M,"PT. TRAS RENTAL UTAMA EKAMULYA bergerak dalam bidang usaha penyediaan layanan sewa alat berat. Selama ini, proses penyewaan masih dilakukan secara konvensional yang mengharuskan klien datang langsung ke kantor, sehingga kurang efisien dari segi waktu dan tenaga. Tujuan penelitian ini adalah untuk me...",0
671,Rancang Bangun Sistem Informasi Penyewaan Alat Outdoor Berbasis Website Menggunakan Metode Modified Waterfall (Studi Kasus Jelajah Outdoor),rancang bangun sistem informasi penyewaan alat outdoor berbasis website menggunakan metode modified waterfall studi kasus jelajah outdoor,Teknik Informatika,2025,ERDY FITRIANSYAH,"Penelitian ini bertujuan untuk merancang dan mengimplementasikan sistem informasi penyewaan alat outdoor berbasis website guna menggantikan sistem manual yang masih digunakan oleh Jelajah Outdoor, sebuah UMKM yang bergerak di bidang penyewaan perlengkapan kegiatan alam terbuka di Bandar Lampung. Sis...",0
672,RANCANG BANGUN SISTEM INFORMASI PERUSAHAAN BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT PADA CV.YADIN KARYA,rancang bangun sistem informasi perusahaan berbasis website menggunakan metode rapid application development pada cv yadin karya,Teknik Informatika,2025,Aldian Farhan Putra,"Keuntungan dalam menggunakan website bagi sebuah perusahaan sangat berguna untuk mencari calon pelanggan dan juga sebagai wadah untuk menyampaikan informasi perusahaan secara keseluruhan dengan menggunakan website company profile dan juga melakukan pengelolaan di bidang finansial perusahaan. Namun, ...",0
673,RANCANG BANGUN SISTEM INFORMASI POINT OF SALE BERBASIS WEB MENGGUNAKAN METODE DSDM (STUDI KASUS : ALIN APLIKASI KASIR BERBASIS WEB),rancang bangun sistem informasi point of sale berbasis web menggunakan metode dsdm studi kasus alin aplikasi kasir berbasis web,Teknik Informatika,2024,Robi Hardinata,"Penelitian ini bertujuan untuk merancang dan mengembangkan Sistem Informasi Point Of Sale (POS) berbasis web, yang dinamai Alin POS, untuk mengatasi masalah efisiensi dan akurasi dalam proses transaksi penjualan pada toko retail. Metode yang digunakan adalah Dynamic System Development Method (DSDM),...",0
674,RANCANG BANGUN SISTEM INFORMASI POINT OF SALES BERBASIS WEBSITE DENGAN METODE EXTREME PROGRAMMING (STUDI KASUS DI KEDAI PUTTI ROOFSPACE),rancang bangun sistem informasi point of sales berbasis website dengan metode extreme programming studi kasus di kedai putti roofspace,Teknik Informatika,2024,Rozi Al-Qomar,"Penelitian ini bertujuan untuk merancang dan membangun Sistem Informasi Point of Sales (POS) berbasis website dengan menggunakan metode Extreme Programming (XP) pada studi kasus Kedai Putti Roofspace. Sistem informasi POS merupakan solusi yang dapat membantu proses transaksi penjualan, pengelolaan s...",0
677,RANCANG BANGUN SISTEM INFORMASI PROJECT MANAGEMENT BERBASIS WEBSITE DENGAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: OK OCE INDONESIA),rancang bangun sistem informasi project management berbasis website dengan metode rapid application development studi kasus ok oce indonesia,Teknik Informatika,2025,RIVALDI YONATHAN NAINGGOLAN,Pengelolaan proyek di OK OCE Indonesia mengalami kendala karena penggunaan platform Trello yang memiliki keterbatasan dalam kustomisasi dan belum mampu mengakomodasi kebutuhan organisasi secara menyeluruh. Penelitian ini bertujuan untuk merancang dan membangun sistem informasi project management ber...,0
